###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59890.235219  15.806  0.033  1729   58 o  0   1.79  95.12419 -25.04329  2960.14 10139.74 2.83 1.86 -80.3 -0.390 17.85 17.66 04a59890o0198o
59890.248091  15.739  0.059  1839  108 o  0   1.28  95.12419 -25.04329  3026.03 10218.02 2.80 1.77 -76.3 -0.424 16.79 16.82 04a59890o0225o
59890.257180  15.847  0.049  1665   81 o  0   1.32  95.12419 -25.04329  3051.75 10099.75 2.92 1.84 -78.3 -0.383 16.40 16.44 04a59890o0242o
59890.259882  10.285  3.165 279226 883804 o  0   0.01  95.12419 -25.04329  5155.99    32.75 2.11 1.98  87.5 -0.382 14.36 14.61 04a59890o0248o
59890.970393  15.803  0.014  1734   25 o  0   2.12  95.12419 -25.04329  9780.88  3781.37 2.54 2.08 -54.5 -0.371 18.63 19.01 03a59891o0484o
59890.979442  15.847  0.015  1664   26 o  0   1.92  95.12419 -25.04329  9762.67  3742.53 2.41 2.00 -53.7 -0.371 18.62 19.05 03a59891o0502o
59890.982145  15.839  0.018  1677   30 o  0   1.13  95.12419 -25.04329  9818.59  3820.32 2.42 2.01 -55.7 -0.370 18.67 19.06 03a59891o0508o
59890.992075  15.851  0.019  1658   31 o  0   1.43  95.12419 -25.04329  9841.21  3705.08 2.43 1.99 -54.2 -0.364 18.70 19.12 03a59891o0530o
59891.994065  16.016  0.040  1425   56 o  0   1.04  95.12419 -25.04329  9778.95  3784.63 2.36 2.01 -53.5 -0.388 17.84 17.88 03a59892o0538o
59891.996782  16.103  0.048  1314   63 o  0   0.93  95.12419 -25.04329  9760.10  3746.51 2.32 2.00 -53.8 -0.392 17.43 17.29 03a59892o0544o
59892.028168  16.035  0.023  1399   32 o  0   1.41  95.12419 -25.04329  9811.37  3823.54 2.56 2.29 -38.0 -0.354 18.31 18.61 03a59892o0607o
59892.033231  16.045  0.021  1387   30 o  0   1.46  95.12419 -25.04329  9836.15  3709.53 2.60 2.31 -53.0 -0.358 18.43 18.82 03a59892o0618o
59893.225297  16.030  0.020  1406   28 o  0   1.57  95.12419 -25.04329  2985.24 10181.50 3.07 2.08 -81.4 -0.357 18.74 19.34 04a59893o0193o
59893.245204  15.897  0.016  1590   26 o  0   2.12  95.12419 -25.04329  2973.77 10141.94 2.99 1.98 -79.3 -0.375 18.82 19.38 04a59893o0228o
59893.248072  15.849  0.015  1661   25 o  0   3.31  95.12419 -25.04329  3034.73 10220.10 3.00 2.01 -79.2 -0.368 18.83 19.36 04a59893o0234o
59893.253226  15.815  0.018  1715   30 o  0   1.66  95.12419 -25.04329  3056.55 10102.52 2.86 2.00 -80.2 -0.377 18.84 19.39 04a59893o0244o
59893.272124  14.630  3.145  5107 16060 o  0   0.00  95.12419 -25.04329  5177.68    33.16 2.46 2.18  55.3 -0.398 16.86 16.99 04a59893o0280o
59894.241857  15.772  0.070  1784  126 o  0   1.07  95.12419 -25.04329  2995.59 10181.38 3.15 2.30 -78.5 -0.370 16.99 17.03 04a59894o0524o
59894.244561  15.661  0.077  1975  152 o  0   1.09  95.12419 -25.04329  2977.95 10141.64 3.07 2.08 -79.9 -0.379 16.72 16.60 04a59894o0530o
59894.249522  15.854  0.133  1654  220 o  0   1.16  95.12419 -25.04329  3039.44 10220.18 3.14 2.13 -78.5 -0.376 16.63 16.51 04a59894o0541o
59894.250423  17.103 93.370   524 48875 o  0   0.00  95.12419 -25.04329  5163.89    35.12 2.60 2.46  50.7 -0.390 15.60 15.30 04a59894o0543o
59894.271867  16.083  0.364  1338  487 o  0   1.26  95.12419 -25.04329  3077.01 10099.59 3.15 2.25 -79.8 -0.375 15.43 15.14 04a59894o0585o
59894.993024  15.829  0.013  1691   23 o  0   2.94  95.12419 -25.04329  9771.82  3782.87 2.32 2.02 -50.2 -0.382 18.92 19.52 03a59895o0534o
59894.996178  15.852  0.015  1657   24 o  0   2.20  95.12419 -25.04329  9753.31  3744.80 2.33 2.02 -55.3 -0.376 18.89 19.53 03a59895o0541o
59895.001131  15.892  0.015  1596   23 o  0   2.34  95.12419 -25.04329  9809.72  3821.67 2.32 2.00 -52.4 -0.371 18.91 19.54 03a59895o0552o
59897.245370  15.941  0.012  1527   18 o  0   3.04  95.12419 -25.04329  3831.85  3591.03 2.20 2.13  74.8 -0.409 19.13 20.20 04a59897o0529o
59897.248071  15.881  0.011  1612   18 o  0   5.36  95.12419 -25.04329  3813.68  3552.11 1.96 1.87  76.9 -0.425 19.22 20.20 04a59897o0535o
59897.253023  15.818  0.011  1710   19 o  0   5.22  95.12419 -25.04329  3876.46  3629.36 1.91 1.80  82.0 -0.430 19.25 20.16 04a59897o0546o
59897.286742  15.744  0.011  1830   20 o  0   4.89  95.12419 -25.04329  3924.76  3509.61 1.95 1.89  48.9 -0.439 19.24 20.20 04a59897o0615o
59898.238188  15.744  0.010  1829   19 o  0   9.75  95.12419 -25.04329  3823.32  3588.49 1.85 1.77  87.6 -0.453 19.37 20.33 04a59898o0499o
59898.240982  15.717  0.010  1875   19 o  0   7.39  95.12419 -25.04329  3804.41  3549.30 1.79 1.71  89.2 -0.448 19.41 20.42 04a59898o0505o
59898.245938  15.730  0.010  1854   19 o  0  14.46  95.12419 -25.04329  3866.09  3626.39 1.83 1.76 -77.1 -0.466 19.37 20.38 04a59898o0516o
59898.255449  15.748  0.011  1823   20 o  0   6.19  95.12419 -25.04329  3892.66  3508.91 1.86 1.75 -81.4 -0.461 19.37 20.40 04a59898o0537o
59898.999480  15.833  0.011  1686   19 o  0   2.76  95.12419 -25.04329  9711.51  1841.51 2.40 2.17 -56.1 -0.416 19.39 20.63 03a59899o0503o
59899.001428  15.844  0.012  1669   21 o  0   1.85  95.12419 -25.04329  9693.01  1803.42 2.51 2.34 -53.4 -0.409 19.32 20.62 03a59899o0507o
59899.004821  15.888  0.012  1602   20 o  0   2.23  95.12419 -25.04329  9749.36  1880.17 2.54 2.35 -51.7 -0.408 19.31 20.64 03a59899o0513o
59899.012239  15.897  0.011  1589   18 o  0   4.24  95.12419 -25.04329  9771.64  1766.23 2.31 2.12 -47.6 -0.421 19.40 20.59 03a59899o0529o
59901.220190  16.050  0.012  1380   16 o  0   5.68  95.12419 -25.04329  3820.04  3589.65 1.86 1.72  80.2 -0.431 19.55 20.95 04a59901o0461o
59901.223794  16.049  0.012  1382   17 o  0   2.57  95.12419 -25.04329  3803.62  3550.39 1.91 1.82 -82.2 -0.433 19.53 20.97 04a59901o0469o
59901.228298  16.073  0.012  1352   16 o  0   3.49  95.12419 -25.04329  3862.96  3627.96 1.87 1.78  86.4 -0.430 19.61 21.01 04a59901o0479o
59901.243129  15.980  0.011  1472   16 o  0   6.64  95.12419 -25.04329  3892.13  3510.52 1.87 1.79  88.5 -0.444 19.62 21.02 04a59901o0509o
59902.329911  15.991  0.012  1458   18 o  0   4.32  95.12419 -25.04329  6844.96  7014.78 2.19 1.93 -48.2 -0.429 19.46 20.80 04a59902o0594o
59902.333064  15.897  0.012  1590   18 o  0   9.47  95.12419 -25.04329  6864.95  7050.74 2.18 1.91 -62.5 -0.439 19.52 20.80 04a59902o0601o
59902.342511  16.010  0.012  1432   18 o  0   3.83  95.12419 -25.04329  6808.63  6966.72 2.25 2.01 -42.1 -0.422 19.40 20.74 04a59902o0621o
59902.352099  16.030  0.013  1406   18 o  0   3.89  95.12419 -25.04329  6789.10  7074.47 2.25 1.90 -61.4 -0.418 19.34 20.47 04a59902o0641o
59902.988953  15.743  0.010  1831   18 c  0   5.66  95.12419 -25.04329  9710.94  1839.38 2.68 2.25 -60.4 -0.396 19.61 21.71 03a59903o0512c
59902.991238  15.747  0.009  1824   16 c  0   7.69  95.12419 -25.04329  9692.06  1801.47 2.53 2.26 -59.2 -0.398 19.76 21.86 03a59903o0517c
59903.026968  15.889  0.011  1602   17 c  0   5.04  95.12419 -25.04329  9743.37  1885.21 2.48 2.20 -50.0 -0.401 19.66 21.76 03a59903o0593c
59903.032969  15.926  0.011  1547   16 c  0   4.31  95.12419 -25.04329  9764.75  1770.27 2.43 2.17 -47.7 -0.406 19.77 21.86 03a59903o0605c
59903.098346  16.079  0.029  1344   39 o  0   1.07  95.12419 -25.04329   690.55  8670.18 2.92 2.47 -37.4 -0.372 18.42 18.66 03a59903o0730o
59903.972922  15.919  0.010  1558   15 c  0   6.09  95.12419 -25.04329  1734.90  1560.52 2.33 2.24 -71.1 -0.405 19.83 21.73 03a59904o0467c
59903.974724  15.936  0.010  1534   15 c  0   3.17  95.12419 -25.04329  1716.22  1520.61 2.31 2.20 -55.3 -0.406 19.79 21.75 03a59904o0471c
59903.977546  15.954  0.010  1508   16 c  0   2.89  95.12419 -25.04329  1771.93  1601.85 2.28 2.17 -62.4 -0.406 19.83 21.75 03a59904o0477c
59903.983401  15.969  0.010  1488   14 c  0   4.42  95.12419 -25.04329  1793.56  1485.80 2.27 2.16 -64.6 -0.409 19.86 21.75 03a59904o0490c
59905.249232  15.952  0.012  1511   18 o  0   9.80  95.12419 -25.04329  8967.62  9875.29 2.47 2.30 -80.7 -0.425 19.63 21.10 04a59905o0528o
59905.251034  15.946  0.013  1519   19 o  0   8.22  95.12419 -25.04329  8948.57  9836.62 2.49 2.18  86.7 -0.439 19.63 21.10 04a59905o0532o
59905.255316  15.900  0.011  1585   18 o  0   8.38  95.12419 -25.04329  9014.13  9913.49 2.47 2.25 -82.1 -0.415 19.63 21.07 04a59905o0540o
59905.260727  15.677  0.012  1947   22 o  0  12.96  95.12419 -25.04329  9037.34  9795.65 2.44 2.30 -60.7 -0.450 19.61 21.12 04a59905o0552o
59906.222665  15.541  0.011  2206   24 o  0  13.97  95.12419 -25.04329  8945.52  9874.26 2.36 2.10  83.9 -0.456 19.52 20.70 04a59906o0455o
59906.224466  15.548  0.012  2191   26 o  0  11.37  95.12419 -25.04329  8926.82  9835.30 2.38 2.09  86.7 -0.462 19.51 20.66 04a59906o0459o
59906.227620  15.680  0.011  1940   22 o  0  10.61  95.12419 -25.04329  8988.24  9913.43 2.46 2.17  85.1 -0.446 19.48 20.69 04a59906o0466o
59906.239199  15.495  0.011  2302   25 o  0  13.04  95.12419 -25.04329  9019.38  9794.80 2.39 2.16 -87.6 -0.455 19.53 20.79 04a59906o0489o
59906.976893  15.692  0.009  1920   17 c  0   4.45  95.12419 -25.04329  1743.26  1558.32 2.48 2.40 -33.7 -0.393 19.79 21.91 03a59907o0455c
59906.978830  15.679  0.008  1943   16 c  0   6.60  95.12419 -25.04329  1724.87  1519.87 2.41 2.30 -58.0 -0.400 19.83 21.90 03a59907o0459c
59906.981982  15.679  0.009  1943   17 c  0   4.69  95.12419 -25.04329  1781.81  1601.12 2.42 2.29 -54.6 -0.402 19.73 21.80 03a59907o0466c
59906.992680  15.736  0.022  1844   41 c  0   1.74  95.12419 -25.04329  1801.41  1486.05 2.51 2.38 -27.4 -0.392 18.45 20.32 03a59907o0488c
59909.243689  15.849  0.016  1661   26 o  0   5.75  95.12419 -25.04329  8971.55  9871.26 2.40 2.24 -64.8 -0.450 19.18 20.59 04a59909o0495o
59909.246650  15.817  0.015  1710   26 o  0   5.79  95.12419 -25.04329  8954.79  9832.40 2.32 2.18  84.5 -0.466 19.22 20.59 04a59909o0500o
59909.250255  15.993  0.014  1454   21 o  0   4.18  95.12419 -25.04329  9019.32  9910.15 2.60 2.37  83.8 -0.426 19.44 20.88 04a59909o0508o
59909.256119  15.943  0.014  1524   21 o  0   5.69  95.12419 -25.04329  9041.42  9792.57 2.42 2.21 -84.2 -0.438 19.39 20.85 04a59909o0521o
59910.289270  15.790  0.010  1753   18 o  0   8.44  95.12419 -25.04329  1744.00   742.91 2.58 1.82  45.1 -0.421 19.59 21.14 04a59910o0598o
59910.292424  15.774  0.011  1780   20 o  0   5.89  95.12419 -25.04329  1765.38   777.69 2.54 1.78  44.7 -0.433 19.64 21.14 04a59910o0605o
59910.300239  15.775  0.011  1778   19 o  0   9.03  95.12419 -25.04329  1707.69   690.58 2.34 1.73  44.5 -0.457 19.64 21.10 04a59910o0621o
59910.330557  15.900  0.010  1585   17 o  0  13.06  95.12419 -25.04329  1691.54   779.65 2.27 1.69  49.6 -0.454 19.68 21.15 04a59910o0684o
59910.352798  16.004  0.014  1440   20 o  0   3.99  95.12419 -25.04329  1729.63   704.17 2.48 1.79  44.7 -0.430 19.22 20.18 04a59910o0724o
59910.959613  15.657  0.009  1983   17 c  0   3.36  95.12419 -25.04329  1735.33  1558.60 2.87 2.76 -45.6 -0.380 19.64 21.93 03a59911o0425c
59910.987488  15.701  0.010  1903   18 c  0   2.02  95.12419 -25.04329  1715.04  1519.09 2.99 2.91 -43.4 -0.380 19.59 21.87 03a59911o0483c
59910.991098  15.725  0.010  1862   18 c  0   2.24  95.12419 -25.04329  1769.02  1600.60 2.83 2.75 -13.9 -0.380 19.63 21.87 03a59911o0491c
59910.997819  15.737  0.010  1842   18 c  0   1.80  95.12419 -25.04329  1786.88  1485.98 2.96 2.87 -61.2 -0.385 19.61 21.88 03a59911o0505c
59911.943086  15.786  0.024  1760   42 c  0   1.14  95.12419 -25.04329   537.53  5577.21 2.40 2.19 -50.9 -0.405 18.24 20.01 03a59912o0401c
59911.944888  15.718  0.015  1874   28 c  0   2.37  95.12419 -25.04329   519.03  5537.63 2.37 2.13 -49.2 -0.405 19.23 21.12 03a59912o0405c
59911.948040  15.764  0.010  1796   18 c  0   8.97  95.12419 -25.04329   575.41  5616.93 2.35 2.12 -49.6 -0.412 19.53 21.38 03a59912o0412c
59911.953446  15.769  0.010  1789   17 c  0   6.87  95.12419 -25.04329   597.09  5502.32 2.37 2.14 -52.1 -0.409 19.86 21.78 03a59912o0424c
59913.215155  16.055  0.013  1374   18 o  0   5.29  95.12419 -25.04329  6666.18  7456.88 2.30 2.01 -72.6 -0.424 19.46 20.98 04a59913o0444o
59913.218052  16.026  0.012  1412   17 o  0   9.43  95.12419 -25.04329  6649.84  7417.88 2.17 1.89 -68.3 -0.440 19.53 21.01 04a59913o0449o
59913.221205  16.068  0.012  1358   17 o  0   4.17  95.12419 -25.04329  6710.71  7494.83 2.45 2.23 -55.6 -0.412 19.41 21.01 04a59913o0456o
59913.229508  16.057  0.012  1372   17 o  0   5.34  95.12419 -25.04329  6733.76  7380.33 2.28 2.02 -60.6 -0.432 19.51 21.05 04a59913o0474o
59913.356744  15.768  0.014  1790   24 o  0   2.02  95.12419 -25.04329  4016.28  3121.95 1.99 1.93  69.0 -0.434 18.99 19.80 04a59913o0729o
59914.201906  15.990  0.013  1459   18 o  0   4.29  95.12419 -25.04329  6655.26  7458.55 2.20 1.92 -74.0 -0.427 19.36 20.55 04a59914o0393o
59914.203708  15.973  0.013  1482   19 o  0   3.62  95.12419 -25.04329  6636.12  7419.60 2.17 1.89 -72.1 -0.434 19.39 20.61 04a59914o0397o
59914.206862  15.909  0.013  1572   21 o  0   3.18  95.12419 -25.04329  6697.26  7496.69 2.12 1.84 -70.5 -0.446 19.43 20.63 04a59914o0404o
59914.212789  15.930  0.012  1541   18 o  0   7.45  95.12419 -25.04329  6722.63  7380.95 2.18 1.94 -71.9 -0.435 19.42 20.71 04a59914o0417o
59914.909850  15.986  0.014  1465   20 o  0   2.80  95.12419 -25.04329   549.95  5575.84 2.49 2.11 -69.0 -0.402 19.29 20.34 03a59915o0319o
59914.911653  15.997  0.013  1450   18 o  0   2.96  95.12419 -25.04329   531.57  5535.91 2.54 2.14 -70.9 -0.398 19.31 20.35 03a59915o0323o
59914.914372  15.967  0.014  1490   20 o  0   1.88  95.12419 -25.04329   587.14  5615.88 2.58 2.19 -71.0 -0.398 19.29 20.34 03a59915o0329o
59914.921319  15.901  0.013  1583   20 o  0   3.01  95.12419 -25.04329   606.26  5501.77 2.55 2.21 -66.2 -0.410 19.33 20.42 03a59915o0343o
59916.027590  16.066  0.010  1360   14 c  0   3.88  95.12419 -25.04329  9881.60  4933.64 2.59 2.23 -51.6 -0.371 19.91 22.13 03a59916o0558c
59916.030835  16.063  0.011  1364   14 c  0   2.31  95.12419 -25.04329  9897.98  4973.09 2.89 2.47 -58.0 -0.371 19.79 22.18 03a59916o0565c
59916.066675  16.081  0.011  1342   15 c  0   1.92  95.12419 -25.04329  9834.14  4897.43 2.74 2.50 -55.6 -0.376 19.78 22.15 03a59916o0642c
59916.072459  16.075  0.012  1349   16 c  0   1.32  95.12419 -25.04329  9805.54  5010.87 2.90 2.61 -59.2 -0.379 19.69 22.08 03a59916o0653c
59917.188771  15.942  0.015  1525   23 o  0   3.43  95.12419 -25.04329  6647.68  7455.22 2.22 1.84 -71.2 -0.433 19.09 19.90 04a59917o0378o
59917.200652  16.034  0.015  1401   21 o  0   2.62  95.12419 -25.04329  6636.27  7414.85 2.16 1.94 -57.8 -0.420 19.07 19.90 04a59917o0402o
59917.202454  15.914  0.014  1564   21 o  0   5.95  95.12419 -25.04329  6695.84  7492.14 2.13 1.90 -61.5 -0.433 19.12 19.95 04a59917o0406o
59917.207158  15.927  0.015  1546   23 o  0   4.00  95.12419 -25.04329  6718.63  7376.55 2.10 1.86 -67.6 -0.445 19.14 19.95 04a59917o0416o
59918.198891  16.051  0.017  1379   23 o  0   2.61  95.12419 -25.04329  6654.02  7451.72 2.17 1.86 -66.0 -0.428 19.00 19.67 04a59918o0406o
59918.200694  16.046  0.016  1386   22 o  0   3.01  95.12419 -25.04329  6635.40  7413.15 2.13 1.84 -65.2 -0.435 19.00 19.68 04a59918o0410o
59918.204297  15.951  0.015  1512   23 o  0   3.42  95.12419 -25.04329  6697.18  7490.59 2.18 1.87 -65.9 -0.430 19.00 19.68 04a59918o0418o
59918.209700  15.974  0.014  1481   21 o  0   3.95  95.12419 -25.04329  6719.83  7374.34 2.17 1.84 -63.6 -0.428 19.00 19.70 04a59918o0430o
59919.011319  15.642  0.060  2010  120 o  0   1.58  95.12419 -25.04329  9885.14  4932.10 2.59 2.23 -58.8 -0.355 16.71 16.59 03a59919o0530o
59919.014487  15.563  0.126  2161  272 o  0   1.28  95.12419 -25.04329  9901.48  4972.09 2.69 2.27 -57.6 -0.350 15.93 15.72 03a59919o0537o
59919.046472  15.887  0.016  1605   26 o  0   1.07  95.12419 -25.04329  9835.87  4894.48 2.51 2.23 -45.1 -0.411 18.85 19.63 03a59919o0604o
59919.055736  15.969  0.014  1487   21 o  0   2.00  95.12419 -25.04329  9808.54  5008.86 2.58 2.21 -53.6 -0.371 18.94 19.78 03a59919o0624o
59919.096732  16.060  0.018  1368   25 o  0   1.13  95.12419 -25.04329  9846.32  4952.46 2.51 2.15 -54.8 -0.369 18.92 19.73 03a59919o0707o
59919.928880  15.722  0.016  1868   29 o  0   1.30  95.12419 -25.04329  2746.82 10027.67 2.98 2.56 -43.6 -0.362 18.66 19.24 03a59920o0351o
59919.931650  15.716  0.015  1877   28 o  0   1.85  95.12419 -25.04329  2726.43  9988.09 2.75 2.37 -47.1 -0.364 18.74 19.27 03a59920o0357o
59919.934802  15.743  0.017  1831   31 o  0   1.22  95.12419 -25.04329  2784.48 10067.08 2.98 2.56 -46.7 -0.367 18.66 19.28 03a59920o0364o
59919.939876  15.781  0.019  1768   33 o  0   1.25  95.12419 -25.04329  2806.48  9952.68 3.26 2.91 -47.0 -0.365 18.57 19.28 03a59920o0375o
59921.275962  16.003  0.022  1441   32 o  0   1.45  95.12419 -25.04329  4679.00  6621.51 2.09 1.78 -71.2 -0.397 18.62 18.94 04a59921o0568o
59921.279566  15.951  0.017  1512   25 o  0   2.35  95.12419 -25.04329  4698.42  6655.91 2.12 1.78 -68.7 -0.403 18.56 18.94 04a59921o0576o
59921.285591  15.899  0.019  1586   30 o  0   1.42  95.12419 -25.04329  4642.27  6573.53 2.10 1.76 -70.3 -0.396 18.59 18.94 04a59921o0587o
59921.316533  15.784  0.016  1764   28 o  0   1.79  95.12419 -25.04329  4623.67  6667.57 2.26 1.78 -81.0 -0.397 18.51 18.93 04a59921o0648o
59922.134603  15.971  0.018  1484   27 o  0   2.34  95.12419 -25.04329  5979.17  3975.29 2.14 1.99 -43.5 -0.461 18.60 19.05 04a59922o0258o
59922.137763  15.982  0.019  1470   28 o  0   1.92  95.12419 -25.04329  5957.84  3937.39 1.94 1.80 -45.0 -0.431 18.60 19.01 04a59922o0265o
59922.169297  16.064  0.018  1362   25 o  0   1.68  95.12419 -25.04329  6027.19  4015.69 1.94 1.78 -30.9 -0.424 18.61 19.03 04a59922o0326o
59922.174251  16.066  0.019  1360   26 o  0   1.73  95.12419 -25.04329  6048.33  3899.64 1.95 1.78 -34.2 -0.427 18.64 19.01 04a59922o0337o
59922.867037  16.047  0.022  1384   30 o  0   1.60  95.12419 -25.04329  2764.78 10019.51 2.70 2.30 -50.2 -0.374 18.63 19.17 03a59923o0221o
59922.870243  16.009  0.022  1433   32 o  0   1.35  95.12419 -25.04329  2738.10  9985.30 2.95 2.50 -43.5 -0.366 18.63 19.19 03a59923o0228o
59922.875771  16.025  0.021  1412   29 o  0   1.03  95.12419 -25.04329  2793.54 10064.69 2.99 2.45 -41.1 -0.360 18.62 19.19 03a59923o0240o
59922.885819  16.013  0.022  1429   31 o  0   1.39  95.12419 -25.04329  2815.92  9946.40 3.04 2.51 -43.2 -0.352 18.64 19.25 03a59923o0262o
59924.061921  16.013  0.017  1428   24 o  0   1.80  95.12419 -25.04329  7673.68   483.41 2.52 2.33 -35.9 -0.405 18.85 19.63 03a59924o0041o
59924.066110  16.042  0.017  1391   23 o  0   1.71  95.12419 -25.04329  7691.88   523.29 2.31 2.13 -39.7 -0.405 18.95 19.63 03a59924o0050o
59924.082958  16.051  0.018  1380   25 o  0   1.18  95.12419 -25.04329  7636.50   445.17 2.33 2.13 -44.6 -0.389 18.87 19.52 03a59924o0085o
59924.089878  16.036  0.019  1398   26 o  0   1.20  95.12419 -25.04329  7610.07   557.85 2.40 2.20 -46.8 -0.386 18.78 19.37 03a59924o0100o
59925.123490  15.788  0.013  1756   23 o  0   3.48  95.12419 -25.04329  5979.43  3972.82 2.41 2.26 -41.7 -0.428 19.06 20.33 04a59925o0228o
59925.126660  15.761  0.011  1802   20 o  0   3.05  95.12419 -25.04329  5955.81  3935.44 2.24 2.12 -32.7 -0.405 19.00 20.28 04a59925o0235o
59925.132139  15.772  0.014  1783   24 o  0   1.53  95.12419 -25.04329  6015.21  4013.35 2.15 1.97 -33.2 -0.420 18.94 20.05 04a59925o0247o
59925.166689  15.889  0.019  1601   30 o  0   1.36  95.12419 -25.04329  6049.76  3897.23 2.22 2.10  -8.1 -0.413 18.41 19.58 04a59925o0320o
59926.265706  15.779  0.012  1772   21 o  0   3.90  95.12419 -25.04329  4680.28  6618.61 2.13 1.78 -78.8 -0.407 19.15 20.05 04a59926o0539o
59926.268903  15.754  0.012  1814   22 o  0   4.23  95.12419 -25.04329  4697.00  6655.96 2.17 1.88 -67.1 -0.418 19.15 20.09 04a59926o0546o
59926.274312  15.766  0.012  1793   21 o  0   3.82  95.12419 -25.04329  4639.52  6573.80 2.10 1.81 -67.6 -0.416 19.16 20.08 04a59926o0558o
59926.308719  15.786  0.013  1761   22 o  0   4.10  95.12419 -25.04329  4623.79  6666.29 2.14 1.71 -76.8 -0.418 19.13 19.97 04a59926o0630o
59926.982322  15.754  0.010  1813   19 o  0   4.34  95.12419 -25.04329  7694.46   474.58 2.26 2.04 -47.0 -0.418 19.39 20.58 03a59927o0409o
59926.985479  15.736  0.011  1844   20 o  0   4.23  95.12419 -25.04329  7712.14   515.55 2.20 2.00 -45.2 -0.425 19.43 20.57 03a59927o0416o
59926.990887  15.731  0.010  1852   19 o  0   5.82  95.12419 -25.04329  7653.46   436.51 2.16 1.97 -40.6 -0.426 19.44 20.56 03a59927o0428o
59927.025089  15.782  0.012  1766   20 o  0   3.80  95.12419 -25.04329  7620.62   559.84 2.19 1.94 -42.1 -0.423 19.35 20.38 03a59927o0499o
59927.891765  15.814  0.012  1715   21 o  0   3.95  95.12419 -25.04329  3750.90  3472.58 2.36 2.16 -33.3 -0.445 19.31 20.72 03a59928o0268o
59927.894478  15.766  0.011  1793   20 o  0   2.01  95.12419 -25.04329  3732.32  3433.47 2.23 2.02 -56.7 -0.414 19.45 20.81 03a59928o0274o
59927.927619  15.755  0.010  1812   18 o  0   4.09  95.12419 -25.04329  3785.92  3511.47 2.19 1.99 -56.1 -0.421 19.53 20.85 03a59928o0345o
59927.932129  15.744  0.010  1830   18 o  0   5.24  95.12419 -25.04329  3805.50  3396.99 2.20 2.00 -57.4 -0.427 19.44 20.74 03a59928o0355o
59929.232334  16.054  0.012  1375   17 o  0   2.92  95.12419 -25.04329  1923.36  4730.22 2.13 1.93  70.5 -0.402 19.46 20.89 04a59929o0451o
59929.235193  16.040  0.012  1393   17 o  0   1.72  95.12419 -25.04329  1942.93  4766.41 2.11 1.90  54.1 -0.405 19.48 20.87 04a59929o0457o
59929.240752  16.031  0.012  1404   17 o  0   3.49  95.12419 -25.04329  1887.34  4683.68 2.09 1.85  67.0 -0.403 19.51 20.87 04a59929o0468o
59930.180016  16.078  0.012  1345   16 c  0   6.35  95.12419 -25.04329  8770.21  5882.79 2.63 2.19 -22.6 -0.419 19.66 21.69 04a59930o0221c
59930.182810  16.115  0.012  1301   16 c  0   5.46  95.12419 -25.04329  8752.55  5844.88 2.72 2.23 -22.5 -0.410 19.58 21.68 04a59930o0227c
59930.188921  16.066  0.012  1360   17 c  0   3.69  95.12419 -25.04329  8817.74  5921.94 2.84 2.21 -25.5 -0.407 19.59 21.70 04a59930o0239c
59930.194909  16.077  0.012  1346   16 c  0   4.74  95.12419 -25.04329  8842.55  5805.27 2.86 2.35 -18.8 -0.402 19.58 21.71 04a59930o0252c
