###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59850.060143  17.871  0.109   258   28 c  0   1.16  58.83504 -48.79121   197.73  6396.94 2.35 2.16 -46.8 -0.387 18.31 20.16 03a59850o0577c
59852.178193  17.391  0.027   401   11 o  0   1.99  58.83504 -48.79121  2621.50  4632.81 1.90 1.70  74.6 -0.415 19.62 21.03 04a59852o0443o
59852.183240  17.444  0.032   382   12 o  0   1.53  58.83504 -48.79121  2602.17  4594.47 1.88 1.72  73.7 -0.419 19.64 21.04 04a59852o0454o
59852.186002  17.439  0.030   384   12 o  0   1.74  58.83504 -48.79121  2664.56  4673.21 1.88 1.79 -81.2 -0.454 19.61 20.96 04a59852o0460o
59852.219799  17.585  0.035   336   12 o  0   1.09  58.83504 -48.79121  2696.66  4562.15 1.95 1.78  75.5 -0.410 19.63 21.13 04a59852o0533o
59853.892748  17.529  0.040   354   14 o  0   1.41  58.83504 -48.79121   164.66  6488.21 2.56 2.21 -61.1 -0.383 19.36 20.57 03a59854o0363o
59853.917276  17.539  0.040   350   14 o  0   1.07  58.83504 -48.79121   142.54  6444.93 2.57 2.17 -63.4 -0.390 19.42 20.74 03a59854o0415o
59853.940134  17.658  0.042   314   13 o  0   1.30  58.83504 -48.79121   199.91  6514.65 2.50 2.12 -63.7 -0.402 19.56 20.88 03a59854o0464o
59853.945377  17.663  0.042   312   13 o  0   1.52  58.83504 -48.79121   220.30  6404.63 2.48 2.14 -61.9 -0.395 19.57 20.91 03a59854o0473o
59853.994539  17.823  0.037   270   10 c  0   0.89  58.83504 -48.79121  9923.12  6743.06 2.46 2.13 -55.2 -0.381 19.86 21.79 03a59854o0567c
59853.997306  17.851  0.036   263   10 c  0   1.17  58.83504 -48.79121  9903.94  6704.88 2.62 2.16 -55.8 -0.379 19.84 21.81 03a59854o0573c
59854.000477  17.775  0.032   282    9 c  0   1.74  58.83504 -48.79121  9960.60  6781.81 2.62 2.15 -56.0 -0.377 19.85 21.82 03a59854o0580c
59854.021095  17.939  0.035   242    8 c  0   1.84  58.83504 -48.79121  9979.06  6666.79 2.49 2.13 -55.6 -0.379 19.86 21.82 03a59854o0624c
59856.197997  17.681  0.045   307   14 o  0   1.61  58.83504 -48.79121  2633.74  4634.42 2.24 2.04  78.7 -0.383 19.18 20.35 04a59856o0464o
59856.200703  17.582  0.044   337   15 o  0   1.19  58.83504 -48.79121  2615.85  4595.42 2.30 2.10  74.4 -0.382 19.16 20.36 04a59856o0470o
59856.203561  17.585  0.046   336   15 o  0   1.22  58.83504 -48.79121  2675.19  4674.52 2.41 2.21  74.4 -0.380 19.12 20.37 04a59856o0476o
59856.209493  17.580  0.045   337   15 o  0   1.16  58.83504 -48.79121  2697.19  4559.56 2.23 2.04  80.1 -0.383 19.20 20.35 04a59856o0489o
59857.822012  17.392  0.070   401   28 o  0   1.48  58.83504 -48.79121  7042.98  2418.77 2.63 2.29 -43.7 -0.443 18.41 19.07 03a59858o0196o
59857.847498  17.460  0.065   377   25 o  0   1.04  58.83504 -48.79121  7029.36  2385.56 2.55 2.26 -52.5 -0.432 18.69 19.44 03a59858o0251o
59857.866871  17.492  0.058   366   21 o  0   0.94  58.83504 -48.79121  7092.36  2447.58 2.51 2.21 -47.8 -0.427 18.81 19.59 03a59858o0292o
59857.882008  17.551  0.059   346   21 o  0   1.06  58.83504 -48.79121  7111.20  2343.79 2.42 2.12 -51.7 -0.433 18.88 19.69 03a59858o0324o
59862.001593  18.320  1.095   171  187 o  0   1.01  58.83504 -48.79121  7047.80  2410.29 2.92 2.72 -55.2 -0.397 16.45 16.08 03a59862o0588o
59862.003397  18.606  1.521   131  199 o  0   0.96  58.83504 -48.79121  7030.99  2372.86 2.97 2.78 -46.2 -0.450 16.47 16.11 03a59862o0592o
59862.006562  18.962  1.688    94  159 o  0   1.02  58.83504 -48.79121  7086.27  2451.65 2.78 2.50 -51.6 -0.446 16.52 16.11 03a59862o0599o
59864.319410  17.975  0.097   234   23 o  0   0.65  58.83504 -48.79121  6782.75  2002.57 1.94 1.76 -29.3 -0.498 19.03 19.61 04a59864o0599o
59864.329358  17.921  0.071   246   17 o  0   1.78  58.83504 -48.79121  6800.10  2032.96 1.99 1.84 -39.5 -0.492 18.99 19.64 04a59864o0620o
59864.332542  17.939  0.071   242   17 o  0   1.28  58.83504 -48.79121  6740.02  1951.31 1.96 1.83 -26.6 -0.482 19.00 19.65 04a59864o0627o
59864.337971  17.919  0.059   247   14 o  0   2.22  58.83504 -48.79121  6715.67  2064.08 1.89 1.75 -33.2 -0.488 19.03 19.64 04a59864o0639o
59865.892026  17.911  0.078   249   19 o  0   1.14  58.83504 -48.79121  8933.23  2304.13 2.62 2.24 -61.9 -0.401 18.81 19.73 03a59866o0345o
59865.893829  17.756  0.070   287   20 o  0   1.05  58.83504 -48.79121  8915.74  2264.39 2.64 2.26 -59.0 -0.398 18.80 19.72 03a59866o0349o
59865.896986  17.622  0.065   324   21 o  0   1.06  58.83504 -48.79121  8972.04  2338.30 2.51 2.19 -57.4 -0.406 18.84 19.71 03a59866o0356o
59865.902391  17.707  0.072   300   22 o  0   0.99  58.83504 -48.79121  8996.30  2219.21 2.52 2.16 -56.0 -0.417 18.82 19.70 03a59866o0368o
59868.171805  17.668  0.034   311   11 c  0   1.14  58.83504 -48.79121  2295.12  6656.70 2.33 1.95 -89.1 -0.383 19.74 21.70 04a59868o0362c
59868.173611  17.745  0.032   290    9 c  0   1.73  58.83504 -48.79121  2276.22  6617.19 2.31 1.89 -88.4 -0.383 19.74 21.70 04a59868o0366c
59868.185379  17.810  0.036   273   10 c  0   1.00  58.83504 -48.79121  2341.98  6704.02 2.28 1.93 -89.7 -0.379 19.77 21.72 04a59868o0391c
59868.194715  17.753  0.031   288    9 c  0   1.73  58.83504 -48.79121  2369.44  6583.04 2.31 1.88 -85.6 -0.377 19.74 21.67 04a59868o0408c
59870.043079  17.880  0.049   256   13 o  0   1.15  58.83504 -48.79121  1478.08  8181.07 2.44 2.08 -53.3 -0.401 19.47 20.69 03a59870o0665o
59870.050038  17.883  0.059   255   15 o  0   0.79  58.83504 -48.79121  1494.09  8219.51 2.39 2.09 -51.2 -0.402 19.46 20.67 03a59870o0680o
59870.061992  17.919  0.064   247   16 o  0   1.06  58.83504 -48.79121  1438.05  8147.96 2.49 2.13 -51.2 -0.401 19.26 20.33 03a59870o0703o
59870.099668  17.810  0.165   273   45 o  0   1.68  58.83504 -48.79121  1410.65  8266.91 2.55 2.23 -54.4 -0.393 18.18 19.09 03a59870o0734o
59872.236621  17.883  0.039   255   10 c  0   1.15  58.83504 -48.79121  2363.02  6670.01 2.40 2.07 -87.2 -0.370 19.67 21.63 04a59872o0469c
59872.238875  17.957  0.042   238   10 c  0   1.01  58.83504 -48.79121  2345.37  6631.24 2.45 2.12  89.5 -0.365 19.65 21.64 04a59872o0474c
59872.242032  18.052  0.043   218    9 c  0   1.07  58.83504 -48.79121  2408.29  6710.98 2.29 1.96 -88.8 -0.375 19.72 21.63 04a59872o0481c
59872.259981  17.962  0.040   237   10 c  0   1.03  58.83504 -48.79121  2449.19  6599.40 2.30 2.01  87.6 -0.373 19.70 21.68 04a59872o0519c
59873.922972  17.803  0.055   275   15 o  0   1.20  58.83504 -48.79121  9189.28   243.61 2.67 2.30 -57.8 -0.430 19.33 20.81 03a59874o0395o
59873.925676  17.826  0.055   269   15 o  0   0.98  58.83504 -48.79121  9170.88   204.60 2.47 2.17 -48.0 -0.439 19.41 20.81 03a59874o0401o
59873.931400  17.905  0.065   250   16 o  0   0.97  58.83504 -48.79121  9225.16   280.05 2.85 2.48 -52.8 -0.414 19.25 20.78 03a59874o0413o
59873.950972  17.874  0.065   257   17 o  0   0.87  58.83504 -48.79121  9245.32   167.61 2.93 2.63 -56.4 -0.420 19.18 20.74 03a59874o0454o
59873.957084  17.873  0.060   257   16 o  0   1.08  58.83504 -48.79121  7453.38 10444.54 3.35 2.66 -40.7 -0.372 19.23 20.74 03a59874o0467o
59873.959694  17.948  0.070   240   17 o  0   1.13  58.83504 -48.79121  7434.81 10403.62 3.47 2.74 -35.2 -0.379 19.24 20.74 03a59874o0472o
59873.980693  17.901  0.064   251   16 o  0   1.18  58.83504 -48.79121  7484.24 10482.46 3.27 2.66 -41.9 -0.384 19.24 20.79 03a59874o0515o
59874.000586  18.028  0.066   223   15 o  0   1.16  58.83504 -48.79121  7502.80 10367.62 3.07 2.59 -43.3 -0.393 19.33 20.82 03a59874o0557o
59876.208570  18.000  0.036   229    8 c  0   1.59  58.83504 -48.79121  4301.89  6608.33 2.24 1.92 -76.6 -0.380 19.74 21.70 04a59876o0483c
59876.231163  17.987  0.036   232    8 c  0   2.04  58.83504 -48.79121  4303.12  6575.18 2.23 1.94 -71.0 -0.382 19.72 21.71 04a59876o0530c
59876.234922  18.099  0.040   209    8 c  0   1.25  58.83504 -48.79121  4366.27  6654.22 2.19 1.93 -69.8 -0.382 19.72 21.70 04a59876o0538c
59876.238088  18.009  0.043   227   10 c  0   1.06  58.83504 -48.79121  4387.55  6538.97 2.26 1.99 -67.2 -0.374 19.71 21.70 04a59876o0545c
59877.990994  18.036  0.093   222   21 o  0   1.19  58.83504 -48.79121  7441.01 10447.46 3.00 2.45 -40.3 -0.389 19.02 20.52 03a59878o0534o
59877.991896  17.909  0.074   249   18 o  0   1.18  58.83504 -48.79121  9184.61   254.17 2.83 2.64 -50.0 -0.457 19.05 20.64 03a59878o0536o
59877.992346  17.866  0.056   259   15 o  0   1.94  58.83504 -48.79121  7420.40 10409.41 2.96 2.48 -42.0 -0.377 19.20 20.72 03a59878o0537o
59878.026876  18.050  0.074   219   16 o  0   1.26  58.83504 -48.79121  9160.02   224.14 2.63 2.35 -46.7 -0.439 19.22 20.63 03a59878o0611o
59878.027327  17.902  0.064   251   16 o  0   1.19  58.83504 -48.79121  7467.27 10495.69 2.88 2.38 -43.7 -0.400 19.23 20.64 03a59878o0612o
59878.047049  17.858  0.059   261   15 o  0   1.15  58.83504 -48.79121  1182.02 10201.03 2.67 2.32 -41.0 -0.446 19.47 20.82 03a59878o0641o
59878.047500  17.922  0.051   246   13 o  0   1.07  58.83504 -48.79121  2901.12   124.23 2.32 2.17 -58.4 -0.370 19.45 20.83 03a59878o0642o
59878.050233  17.994  0.060   230   14 o  0   1.44  58.83504 -48.79121  1157.46 10317.42 2.66 2.30 -48.1 -0.449 19.48 20.81 03a59878o0648o
59880.272565  18.039  0.041   221    9 c  0   0.94  58.83504 -48.79121  6469.03  4035.15 2.10 1.84 -23.3 -0.400 19.87 21.93 04a59880o0612c
59880.299512  18.106  0.039   208    8 c  0   1.53  58.83504 -48.79121  6478.49  4054.99 2.12 1.90 -24.9 -0.397 19.78 21.74 04a59880o0670c
59880.302693  18.182  0.042   194    8 c  0   1.65  58.83504 -48.79121  6420.01  3973.25 2.13 1.89 -22.0 -0.397 19.78 21.68 04a59880o0677c
59880.308632  18.068  0.048   215   10 c  0   1.00  58.83504 -48.79121  6396.76  4084.07 2.11 1.88 -23.0 -0.397 19.76 21.68 04a59880o0690c
59881.969823  17.803  0.053   275   14 o  0   0.74  58.83504 -48.79121  2493.01  4480.73 2.38 2.10 -70.0 -0.407 19.41 20.79 03a59882o0493o
59881.972981  18.009  0.053   227   12 o  0   1.50  58.83504 -48.79121  2474.91  4445.93 2.44 2.13 -59.7 -0.401 19.47 20.88 03a59882o0500o
59882.008594  18.081  0.132   213   28 o  0   1.03  58.83504 -48.79121  7867.52  5981.33 2.37 2.05 -51.1 -0.406 18.55 19.86 03a59882o0576o
59882.036847  18.173  0.098   195   19 o  0   1.47  58.83504 -48.79121  7841.35  6097.50 2.37 2.08 -51.4 -0.418 18.89 20.18 03a59882o0636o
59884.121627  17.932  0.067   244   16 o  0   1.72  58.83504 -48.79121  5485.99   492.02 2.37 2.31 -25.9 -0.432 19.11 20.22 04a59884o0288o
59884.123434  17.839  0.063   266   17 o  0   1.21  58.83504 -48.79121  5467.56   453.12 2.43 2.28 -24.8 -0.387 19.10 20.23 04a59884o0292o
59884.126220  17.950  0.071   240   17 o  0   0.94  58.83504 -48.79121  5525.19   531.35 2.41 2.29 -29.9 -0.385 19.07 20.24 04a59884o0298o
59884.131709  17.716  0.060   298   18 o  0   0.90  58.83504 -48.79121  5546.09   414.10 2.32 2.17 -15.3 -0.402 19.16 20.22 04a59884o0310o
59888.294825  17.840  0.072   265   19 o  0   1.76  58.83504 -48.79121  5192.41 10097.24 2.40 1.82 -71.1 -0.446 19.11 19.87 04a59888o0654o
59888.322715  17.534  0.062   352   22 o  0   1.00  58.83504 -48.79121  5200.43 10120.50 2.38 1.75 -76.9 -0.445 19.22 20.05 04a59888o0712o
59888.351184  17.355  0.037   415   15 o  0   2.47  58.83504 -48.79121  5133.95 10033.61 2.07 1.73 -73.7 -0.510 19.50 20.73 04a59888o0772o
59888.360781  17.586  0.052   336   18 o  0   1.38  58.83504 -48.79121  5110.70 10148.09 2.56 1.85 -82.1 -0.413 19.11 19.95 04a59888o0789o
59889.936754 -14.207  0.498 -7540 3758 o  0   1.01  58.83504 -48.79121  3702.91  8502.33 2.65 2.25 -46.7 -0.438 13.40 12.79 03a59890o0419o
59892.232571  23.179 45.000     2   87 o  0   0.80  58.83504 -48.79121  2386.74  5814.71 2.42 2.15  85.1 -0.383 17.08 16.92 04a59892o0512o
59892.256123 -23.257 123.000    -2  222 o  0   1.25  58.83504 -48.79121  2399.40  5830.84 2.56 2.25  84.6 -0.391 16.33 16.50 04a59892o0563o
59892.285068 -15.439  1.724 -2424 4179 o  0   0.92  58.83504 -48.79121  2331.37  5732.74 2.40 2.08  82.2 -0.391 13.23 12.77 04a59892o0624o
59892.310209 -18.849  9.966  -105 1044 o  0   0.80  58.83504 -48.79121  2304.44  5833.40 2.45 2.14  88.2 -0.383 14.98 14.69 04a59892o0675o
59893.977599  17.579  0.056   338   19 o  0   1.06  58.83504 -48.79121  6701.85  1998.11 2.44 2.23 -48.7 -0.427 18.97 19.84 03a59894o0501o
59893.982589  17.537  0.050   351   18 o  0   1.18  58.83504 -48.79121  6719.19  2037.22 2.26 2.10 -41.5 -0.440 19.06 19.85 03a59894o0512o
59894.016946  17.476  0.054   371   20 o  0   1.28  58.83504 -48.79121  6657.04  1966.21 2.44 2.31 -48.6 -0.436 18.93 19.79 03a59894o0583o
59894.019662  17.478  0.053   370   20 o  0   0.88  58.83504 -48.79121  6631.53  2078.59 2.36 2.23 -52.7 -0.444 18.97 19.79 03a59894o0589o
59896.227546  17.607  0.054   329   18 o  0   0.82  58.83504 -48.79121  2386.30  5808.25 2.67 2.41 -87.6 -0.376 19.03 20.35 04a59896o0025o
59896.262557  17.488  0.041   367   15 o  0   1.70  58.83504 -48.79121  2396.42  5815.45 2.47 2.10  81.6 -0.386 19.14 20.40 04a59896o0099o
59896.265722  17.444  0.041   382   16 o  0   1.22  58.83504 -48.79121  2337.53  5737.11 2.54 2.20  81.4 -0.388 19.13 20.37 04a59896o0106o
59896.273395  17.474  0.044   372   16 o  0   1.12  58.83504 -48.79121  2314.14  5848.44 2.60 2.26  86.3 -0.371 19.12 20.39 04a59896o0123o
59900.220282  17.379  0.031   406   12 o  0   1.68  58.83504 -48.79121  2772.64  2211.65 1.92 1.78  44.2 -0.424 19.63 21.04 04a59900o0469o
59900.248967  17.424  0.031   390   12 o  0   2.44  58.83504 -48.79121  2783.70  2224.67 1.97 1.85  37.6 -0.415 19.60 21.01 04a59900o0527o
59900.274440  17.574  0.041   339   14 o  0   1.39  58.83504 -48.79121  2716.42  2128.34 1.94 1.93   2.8 -0.413 19.44 20.80 04a59900o0580o
59900.277296  17.499  0.032   364   12 o  0   2.04  58.83504 -48.79121  2693.81  2243.34 1.99 1.76  44.7 -0.445 19.55 20.82 04a59900o0586o
59902.008640  17.634  0.078   321   25 c  0   1.18  58.83504 -48.79121  8289.72  4023.02 3.34 3.00 -63.2 -0.372 18.19 20.55 03a59902o0400c
59902.011795  17.708  0.079   300   24 c  0   1.00  58.83504 -48.79121  8306.86  4063.63 3.28 2.91 -63.6 -0.380 18.71 21.06 03a59902o0407c
59902.093562  18.039  0.269   221   60 o  0   1.43  58.83504 -48.79121  8242.89  3969.16 2.50 2.14 -53.8 -0.427 17.25 18.03 03a59902o0434o
59904.202051  17.418  0.033   392   13 o  0   1.56  58.83504 -48.79121  2776.51  2216.38 2.05 1.82  41.5 -0.442 19.62 21.19 04a59904o0434o
59904.231385  17.529  0.036   353   13 o  0   1.27  58.83504 -48.79121  2788.48  2229.93 2.14 1.83  48.3 -0.415 19.65 21.33 04a59904o0498o
59904.234543  17.540  0.032   350   11 o  0   1.78  58.83504 -48.79121  2726.34  2150.62 2.03 1.81  47.3 -0.439 19.68 21.30 04a59904o0505o
59904.240050  17.529  0.032   354   11 o  0   1.26  58.83504 -48.79121  2703.26  2263.90 2.18 1.90  45.0 -0.427 19.65 21.34 04a59904o0517o
59905.896528  17.356  0.026   415   11 c  0   1.18  58.83504 -48.79121  4066.50  6477.92 2.42 2.16 -55.0 -0.380 19.89 21.97 03a59906o0307c
59905.899787  17.324  0.024   427   10 c  0   1.30  58.83504 -48.79121  4046.37  6440.18 2.39 2.15 -52.6 -0.383 19.88 21.97 03a59906o0314c
59905.902949  17.372  0.024   409   10 c  0   1.57  58.83504 -48.79121  4101.76  6521.11 2.39 2.11 -51.4 -0.377 19.90 22.00 03a59906o0321c
59905.911151  17.420  0.025   391   10 c  0   1.62  58.83504 -48.79121  4122.80  6407.08 2.32 2.09 -50.5 -0.388 19.92 22.00 03a59906o0339c
59908.206370  17.452  0.036   379   14 o  0   1.26  58.83504 -48.79121  6163.93  6053.58 1.96 1.75 -41.8 -0.436 19.53 20.74 04a59908o0426o
59908.209973  17.474  0.037   372   14 o  0   1.39  58.83504 -48.79121  6182.27  6088.73 1.99 1.78 -48.2 -0.436 19.49 20.75 04a59908o0434o
59908.215843  17.509  0.039   360   14 o  0   1.46  58.83504 -48.79121  6122.30  6005.87 2.01 1.76 -51.4 -0.445 19.54 20.82 04a59908o0447o
59908.251121  17.686  0.041   306   12 o  0   1.44  58.83504 -48.79121  6088.59  6099.56 1.96 1.76 -52.0 -0.440 19.56 20.86 04a59908o0523o
59909.935847  17.657  0.038   314   12 c  0   1.09  58.83504 -48.79121  6339.81  4020.47 3.35 3.27 -49.1 -0.366 19.53 22.10 03a59910o0386c
59909.961225  17.856  0.111   262   29 c  0   1.43  58.83504 -48.79121  6354.70  4064.69 2.52 2.30 -57.0 -0.390 18.43 20.47 03a59910o0440c
59909.964379  17.740  0.118   291   34 c  0   1.23  58.83504 -48.79121  6296.58  3983.38 2.58 2.38 -57.7 -0.391 18.16 20.20 03a59910o0447c
59912.191929  17.564  0.034   342   12 o  0   1.61  58.83504 -48.79121  6168.30  6057.16 2.00 1.79 -59.5 -0.444 19.59 20.98 04a59912o0401o
59912.194724  17.602  0.034   330   11 o  0   1.78  58.83504 -48.79121  6185.70  6094.47 2.12 1.90 -53.8 -0.426 19.54 20.99 04a59912o0407o
59912.200178  17.619  0.039   325   13 o  0   1.11  58.83504 -48.79121  6127.47  6012.04 2.41 2.12 -72.8 -0.406 19.45 21.00 04a59912o0419o
59912.235529  17.732  0.038   293   11 o  0   1.61  58.83504 -48.79121  6095.26  6103.24 2.03 1.86 -63.7 -0.427 19.54 20.92 04a59912o0494o
59913.924807  17.725  0.052   295   16 o  0   0.80  58.83504 -48.79121  4929.37 10071.41 2.59 2.22 -36.9 -0.384 19.33 20.51 03a59914o0358o
59913.928981  17.613  0.044   327   14 o  0   1.25  58.83504 -48.79121  4944.96 10111.30 2.58 2.19 -38.6 -0.384 19.36 20.54 03a59914o0367o
59913.934172  17.742  0.050   290   14 o  0   1.17  58.83504 -48.79121  4890.06 10031.81 2.55 2.20 -38.6 -0.386 19.38 20.57 03a59914o0378o
59913.968193  17.748  0.046   289   13 o  0   1.31  58.83504 -48.79121  7003.06    53.10 2.21 2.02 -49.0 -0.397 19.46 20.66 03a59914o0448o
59913.969094  17.821  0.048   270   13 o  0   1.13  58.83504 -48.79121  4861.68 10152.69 2.50 2.10 -45.3 -0.392 19.50 20.70 03a59914o0450o
59916.126309  17.581  0.057   337   19 o  0   1.06  58.83504 -48.79121  3446.29  2136.75 2.07 1.91  45.0 -0.433 18.94 19.70 04a59916o0250o
59916.127660  17.625  0.054   324   18 o  0   1.23  58.83504 -48.79121  3428.16  2097.53 2.12 1.94  32.9 -0.425 18.92 19.71 04a59916o0253o
59916.130367  17.649  0.050   316   16 o  0   1.72  58.83504 -48.79121  3487.39  2176.38 2.05 1.90  40.3 -0.431 18.93 19.71 04a59916o0259o
59916.135330  17.547  0.055   348   19 o  0   1.20  58.83504 -48.79121  3511.34  2062.01 2.03 1.88  32.6 -0.445 18.95 19.70 04a59916o0270o
59917.995155  17.855  0.091   262   24 o  0   1.05  58.83504 -48.79121  4920.66 10074.17 3.09 2.46 -36.9 -0.359 18.80 19.60 03a59918o0387o
59917.998892  18.245  0.348   183   64 o  0   1.47  58.83504 -48.79121  4936.48 10112.13 3.10 2.47 -31.9 -0.349 17.65 17.86 03a59918o0395o
59920.176010  17.741  0.096   291   28 o  0   1.15  58.83504 -48.79121  7318.91  8493.42 2.42 2.03 -65.1 -0.421 18.73 19.21 04a59920o0345o
59920.179176  17.543  0.072   349   25 o  0   1.70  58.83504 -48.79121  7336.88  8530.30 2.33 2.00 -62.9 -0.422 18.71 19.21 04a59920o0352o
59920.185501  17.638  0.070   320   22 o  0   1.53  58.83504 -48.79121  7278.07  8446.79 2.23 1.96 -63.2 -0.408 18.74 19.21 04a59920o0366o
59920.196771  17.893  0.118   253   30 o  0   0.88  58.83504 -48.79121  7254.01  8555.86 2.19 1.94 -60.8 -0.400 18.71 19.21 04a59920o0391o
59921.900837  17.882  0.100   256   26 o  0   1.11  58.83504 -48.79121  2212.17  5682.86 2.52 2.35 -57.0 -0.390 18.64 19.20 03a59922o0297o
59921.905020  17.828  0.111   268   30 o  0   1.24  58.83504 -48.79121  2228.65  5721.59 2.53 2.37 -59.6 -0.371 18.38 18.96 03a59922o0306o
59921.938304   2.376  1.842 -32399188844 59682716292 o  0   1.09  58.83504 -48.79121  2168.64  5649.38 2.71 2.44 -63.8 -0.379 -4.78 -5.20 03a59922o0377o
59921.944640  15.851  5.252  1657 8706 o  0   0.86  58.83504 -48.79121  2141.68  5763.54 2.94 2.53 -57.6 -0.378 12.31 11.87 03a59922o0391o
59924.149013  17.621  0.063   325   20 o  0   1.16  58.83504 -48.79121   800.81  1886.37 3.08 2.12  42.4 -0.391 18.93 19.91 04a59924o0291o
59924.152169  17.721  0.072   296   22 o  0   0.71  58.83504 -48.79121   820.43  1921.69 2.84 1.99  43.6 -0.410 18.96 19.88 04a59924o0298o
59924.183892  17.723  0.080   296   24 o  0   0.89  58.83504 -48.79121   750.67  1817.38 2.89 1.93  43.7 -0.381 18.96 19.81 04a59924o0367o
59924.191562  17.809  0.076   273   21 o  0   1.05  58.83504 -48.79121   728.18  1928.39 2.78 1.91  43.6 -0.401 18.93 19.83 04a59924o0384o
59928.157125  17.963  0.041   237   10 c  0   1.45  58.83504 -48.79121   800.33  1866.50 2.96 1.84  43.2 -0.383 19.79 21.89 04a59928o0303c
59928.160298  17.945  0.038   241    9 c  0   1.75  58.83504 -48.79121   818.59  1901.88 3.12 1.90  44.1 -0.379 19.79 21.89 04a59928o0310c
59928.166632  18.050  0.050   219   11 c  0   0.82  58.83504 -48.79121   756.04  1819.84 3.02 1.88  44.0 -0.379 19.74 21.87 04a59928o0324c
59928.180637  18.078  0.045   213   10 c  0   1.47  58.83504 -48.79121   729.58  1926.99 2.94 1.88  46.1 -0.380 19.73 21.74 04a59928o0355c
59932.132657  17.970  0.041   236   10 c  0   2.02  58.83504 -48.79121  7052.73 10058.89 3.09 2.54 -74.5 -0.350 19.73 22.02 04a59932o0248c
59932.135830  17.940  0.043   242   10 c  0   1.37  58.83504 -48.79121  7069.37 10096.35 3.30 2.57 -69.9 -0.344 19.67 22.01 04a59932o0255c
59932.141723  17.942  0.049   242   12 c  0   1.13  58.83504 -48.79121  7012.52 10011.51 3.19 2.54 -78.8 -0.336 19.69 22.00 04a59932o0268c
59932.172869  18.031  0.053   223   12 c  0   0.73  58.83504 -48.79121  6984.81 10105.00 3.11 2.52 -82.2 -0.339 19.72 21.93 04a59932o0335c
59933.910109  17.919  0.046   247   12 o  0   1.27  58.83504 -48.79121  1928.97  8230.04 2.55 2.23 -57.2 -0.395 19.65 21.23 03a59934o0294o
59933.913767  17.954  0.050   239   12 o  0   1.33  58.83504 -48.79121  1947.37  8258.63 2.68 2.35 -56.5 -0.392 19.59 21.17 03a59934o0302o
59933.919212  17.785  0.044   279   12 o  0   1.08  58.83504 -48.79121  1894.60  8166.90 2.67 2.36 -55.4 -0.389 19.52 21.15 03a59934o0314o
59933.930087  17.931  0.053   244   13 o  0   1.17  58.83504 -48.79121  1874.87  8254.30 2.80 2.44 -53.1 -0.385 19.50 21.13 03a59934o0338o
