###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57461.294482  17.737  0.488   292  142 c  0   1.29  94.91624 -24.69652  4536.87   109.28 5.07 3.72 -10.1 -0.507 17.65 18.79 02a57461o0172c
57461.309182  17.783  0.133   280   37 c  0   1.70  94.91624 -24.69652  2275.22  9760.14 4.14 3.90 -52.1 -0.408 18.63 20.06 02a57461o0202c
57465.245291  17.746  0.236   289   68 o  0   1.39  94.91624 -24.69652  3843.36  1042.77 5.03 3.23  -5.7 -0.542 18.36 19.43 02a57465o0077o
57465.261726  17.902  0.271   251   68 o  0   1.99  94.91624 -24.69652  3547.35   451.49 5.59 3.28  -6.9 -0.547 18.34 19.41 02a57465o0110o
57465.263705  17.404  0.121   397   48 o  0   2.82  94.91624 -24.69652  1234.61 10200.21 4.66 4.00 -52.1 -0.438 18.34 19.36 02a57465o0114o
57465.280964  16.937  0.072   610   44 o  0   2.02  94.91624 -24.69652  2454.05  9628.72 4.14 3.63 -61.2 -0.484 18.35 19.35 02a57465o0149o
57465.297079  17.030  0.088   560   50 o  0   1.50  94.91624 -24.69652  2260.69  9767.48 4.08 3.68 -49.9 -0.464 18.33 19.32 02a57465o0182o
57469.252910  17.539  0.188   350   66 o  0   1.87  94.91624 -24.69652  2255.17  9760.52 4.59 4.07 -65.4 -0.462 18.08 19.01 02a57469o0099o
57477.231830  17.390  0.111   402   45 o  0   2.00  94.91624 -24.69652  3831.49  1023.78 4.42 3.50 -12.7 -0.551 18.51 19.67 02a57477o0051o
57477.244260  17.807  0.139   274   38 o  0   2.40  94.91624 -24.69652  3546.96   430.22 4.97 3.41 -10.3 -0.508 18.96 20.55 02a57477o0076o
57477.248626  17.728  0.100   294   29 o  0   4.51  94.91624 -24.69652  1238.11 10160.64 4.36 4.04 -46.1 -0.413 18.88 20.49 02a57477o0085o
57477.265507  17.750  0.118   288   34 o  0   1.85  94.91624 -24.69652  2439.53  9584.49 4.16 3.81 -57.0 -0.450 18.87 20.44 02a57477o0119o
57477.282696  17.260  0.069   453   31 o  0   4.57  94.91624 -24.69652  2266.32  9758.62 4.30 3.90 -50.7 -0.436 18.82 20.40 02a57477o0154o
57481.235998  18.108  0.146   207   30 c  0   3.02  94.91624 -24.69652  3587.46  1190.39 4.45 3.83 -19.3 -0.503 18.97 20.52 02a57481o0064c
57481.243680  18.222  0.144   187   27 c  0   2.85  94.91624 -24.69652   970.70 10350.32 4.21 4.14 -15.1 -0.426 19.18 20.94 02a57481o0079c
57481.248068  18.431  0.181   154   28 c  0   2.96  94.91624 -24.69652  3308.26   600.44 4.56 3.67 -18.3 -0.508 19.27 21.06 02a57481o0088c
57481.256103  17.762  0.086   285   24 c  0   2.51  94.91624 -24.69652  2191.03  9771.91 4.00 3.94 -39.9 -0.426 19.22 20.99 02a57481o0104c
57481.270885  17.672  0.080   310   25 c  0   3.29  94.91624 -24.69652  2268.39  9752.42 4.05 3.91 -39.2 -0.417 19.12 20.82 02a57481o0134c
57675.603322  16.801  0.051   691   35 o  0   1.38  94.91624 -24.69652  7588.00   478.39 3.61 3.42 -76.8 -0.464 18.59 19.58 02a57675o0812o
57675.617373  16.714  0.048   749   36 o  0   1.00  94.91624 -24.69652  2892.51  9931.74 3.35 2.77  -6.4 -0.494 18.82 20.01 02a57675o0839o
57675.618843  16.825  0.049   676   33 o  0   1.96  94.91624 -24.69652  5160.69   211.71 3.91 3.64 -17.4 -0.443 18.84 20.12 02a57675o0842o
57675.631901  16.822  0.043   678   29 o  0   1.32  94.91624 -24.69652  2961.74 10011.24 3.38 2.91 -12.9 -0.482 18.98 20.36 02a57675o0866o
57675.633387  16.859  0.043   655   28 o  0   1.82  94.91624 -24.69652  5125.15   175.62 3.81 3.63 -24.9 -0.444 19.00 20.38 02a57675o0869o
57675.646603  16.924  0.124   617   76 o  0   1.17  94.91624 -24.69652  2980.99  9893.78 3.37 2.77  -3.9 -0.505 18.09 18.57 02a57675o0893o
57675.648107  17.164  0.181   495   90 o  0   0.99  94.91624 -24.69652  5195.97   255.51 3.65 3.50 -57.6 -0.455 17.96 18.23 02a57675o0896o
57687.586168  17.819  0.068   271   18 c  0   1.76  94.91624 -24.69652  4919.46  2455.08 3.82 3.73  85.5 -0.388 19.44 21.17 02a57687o0801c
57687.600743  17.432  0.050   386   20 c  0   2.89  94.91624 -24.69652  4899.44  2417.86 3.77 3.67 -81.5 -0.398 19.48 21.19 02a57687o0829c
57687.614957  17.329  0.047   425   20 c  0   2.01  94.91624 -24.69652  4951.48  2495.50 3.83 3.75  86.7 -0.388 19.47 21.21 02a57687o0856c
57687.627266  17.209  0.038   475   18 c  0   2.67  94.91624 -24.69652  4974.00  2379.43 3.84 3.71 -86.4 -0.393 19.47 21.20 02a57687o0880c
57687.642139  17.249  0.045   458   21 c  0   1.96  94.91624 -24.69652  4941.59  2441.23 3.83 3.66 -84.6 -0.397 19.22 20.70 02a57687o0910c
57691.585247  17.458  0.044   377   17 c  0   3.77  94.91624 -24.69652  1339.30  9893.92 4.15 3.77  23.5 -0.413 19.52 21.47 02a57691o0373c
57691.587306  17.402  0.050   398   20 c  0   2.79  94.91624 -24.69652  3632.98   142.58 4.06 3.96 -25.7 -0.408 19.56 21.49 02a57691o0377c
57691.599192  17.452  0.051   379   20 c  0   4.56  94.91624 -24.69652  1321.46  9856.49 4.21 3.88  25.6 -0.414 19.50 21.44 02a57691o0400c
57691.601768  17.385  0.045   404   18 c  0   4.41  94.91624 -24.69652  3615.57   105.14 4.16 3.99 -21.8 -0.402 19.54 21.47 02a57691o0405c
57691.613613  17.461  0.058   376   22 c  0   2.18  94.91624 -24.69652  1375.66  9935.65 4.20 3.86  27.5 -0.409 19.46 21.36 02a57691o0428c
57691.616174  17.285  0.047   442   21 c  0   6.82  94.91624 -24.69652  3670.14   184.80 4.26 4.13 -24.1 -0.387 19.45 21.39 02a57691o0433c
57691.627980  17.456  0.050   378   19 c  0   3.64  94.91624 -24.69652  1397.60  9819.13 4.20 3.89  26.9 -0.408 19.44 21.34 02a57691o0456c
57691.630538  17.744  0.076   290   22 c  0   4.42  94.91624 -24.69652  3708.81    67.07 4.37 4.22 -23.5 -0.376 19.44 21.36 02a57691o0461c
57691.641837  17.542  0.067   349   23 c  0   2.22  94.91624 -24.69652  1363.52  9877.67 4.24 3.92  28.0 -0.403 19.25 20.96 02a57691o0483c
57691.644403  17.781  0.093   280   26 c  0   3.45  94.91624 -24.69652  3657.58   127.60 4.29 4.14 -21.2 -0.382 19.12 20.71 02a57691o0488c
57699.586967  17.380  0.063   406   26 c  0   1.37  94.91624 -24.69652  4198.81  2490.03 3.76 3.65  84.5 -0.397 19.13 20.81 02a57699o0781c
57699.601308  17.689  0.073   305   22 c  0   1.77  94.91624 -24.69652  4181.15  2451.40 3.78 3.66  88.1 -0.389 19.32 21.04 02a57699o0809c
57699.615764  17.972  0.077   235   18 c  0   1.94  94.91624 -24.69652  4234.63  2529.23 3.75 3.63  87.3 -0.392 19.48 21.20 02a57699o0837c
57699.631212  17.622  0.061   324   20 c  0   2.54  94.91624 -24.69652  4257.39  2412.87 3.78 3.74  88.5 -0.386 19.37 21.11 02a57699o0867c
57699.645056  17.519  0.062   357   22 c  0   2.01  94.91624 -24.69652  4223.60  2469.53 3.86 3.83 -13.0 -0.378 19.19 20.78 02a57699o0894c
57703.556598  16.931  0.043   613   27 o  0   1.69  94.91624 -24.69652  2660.77  1045.55 3.62 3.51 -43.7 -0.464 19.08 20.38 02a57703o0734o
57703.570617  17.017  0.044   566   25 o  0   1.61  94.91624 -24.69652  2645.34  1007.12 3.70 3.59 -48.0 -0.451 19.32 20.87 02a57703o0761o
57703.585088  17.320  0.053   428   23 o  0   2.12  94.91624 -24.69652  2699.71  1086.50 3.67 3.58 -55.1 -0.452 19.35 20.92 02a57703o0789o
57703.599065  17.200  0.050   479   24 o  0   1.80  94.91624 -24.69652  2717.63   971.29 3.64 3.55 -77.3 -0.457 19.35 20.90 02a57703o0816o
57703.612471  16.931  0.039   613   24 o  0   1.91  94.91624 -24.69652  2684.49  1028.09 3.69 3.57 -66.4 -0.452 19.32 20.89 02a57703o0842o
57707.546895  17.137  0.108   507   54 o  0   1.43  94.91624 -24.69652   757.92  9311.50 3.87 3.53  28.2 -0.476 18.21 18.89 02a57707o0693o
57707.555630  17.572  0.147   340   50 o  0   1.50  94.91624 -24.69652   742.41  9276.05 3.68 3.32  19.3 -0.502 18.25 18.89 02a57707o0710o
57707.574629  17.190  0.134   483   65 o  0   1.05  94.91624 -24.69652   798.11  9355.96 3.75 3.20  14.1 -0.498 18.24 18.88 02a57707o0747o
57707.584941  17.024  0.144   563   81 o  0   1.29  94.91624 -24.69652   835.21  9233.92 4.26 3.34   9.1 -0.469 18.15 18.87 02a57707o0767o
57707.601453  17.201  0.123   478   59 o  0   1.44  94.91624 -24.69652   783.20  9294.31 4.28 3.44  10.4 -0.476 18.11 18.83 02a57707o0799o
57711.536045  17.553  0.131   346   45 o  0   1.41  94.91624 -24.69652  5105.63  2688.19 3.91 3.76  -2.0 -0.402 18.26 19.20 02a57711o0599o
57711.549469  17.147  0.063   503   32 o  0   1.57  94.91624 -24.69652  5089.05  2651.76 3.68 3.65 -43.8 -0.418 18.69 19.78 02a57711o0625o
57711.562897  16.997  0.044   577   26 o  0   1.56  94.91624 -24.69652  5143.66  2729.89 3.62 3.57 -70.6 -0.422 18.89 20.10 02a57711o0651o
57711.576828  16.780  0.039   704   28 o  0   1.94  94.91624 -24.69652  5164.26  2613.27 3.79 3.73 -21.1 -0.405 18.79 20.03 02a57711o0678o
57711.590208  16.889  0.042   637   27 o  0   2.16  94.91624 -24.69652  5129.66  2674.34 3.79 3.73 -26.6 -0.407 18.83 20.07 02a57711o0704o
57715.577481  17.669  0.079   311   25 c  0   5.92  94.91624 -24.69652 10015.25 10115.87 4.25 4.16  49.8 -0.432 19.22 21.09 02a57715o0643c
57715.582080  17.668  0.090   311   28 c  0   6.87  94.91624 -24.69652  2348.01   352.48 4.55 4.46  28.4 -0.352 19.28 21.21 02a57715o0649c
57715.593407  18.561  0.168   137   23 c  0  12.60  94.91624 -24.69652  9959.36 10178.64 4.93 4.76  10.7 -0.367 19.19 21.21 02a57715o0671c
57735.468080  17.266  0.142   450   64 o  0   1.13  94.91624 -24.69652  3860.91   930.92 3.91 3.55  -9.1 -0.471 18.16 18.70 02a57735o0441o
57735.481991  17.159  0.115   497   57 o  0   1.19  94.91624 -24.69652  3843.53   893.57 3.85 3.63 -16.6 -0.471 18.17 18.70 02a57735o0468o
57735.495863  17.509  0.170   360   61 o  0   1.12  94.91624 -24.69652  3899.02   972.17 3.86 3.60 -14.7 -0.474 18.15 18.68 02a57735o0495o
57735.509258  17.353  0.159   416   66 o  0   1.21  94.91624 -24.69652  3919.09   855.62 4.00 3.81 -18.1 -0.451 18.10 18.67 02a57735o0521o
57735.523119  16.739  0.082   732   60 o  0   1.28  94.91624 -24.69652  3885.84   914.81 3.91 3.67 -19.1 -0.465 18.13 18.67 02a57735o0548o
57743.517728  17.103  0.053   523   28 o  0   2.68  94.91624 -24.69652   545.12  9391.65 4.16 3.86  36.7 -0.450 19.01 20.62 02a57743o0649o
57743.525466  17.038  0.939   555  521 o  0   0.01  94.91624 -24.69652 10524.04  9452.24 3.89 3.37 -84.6 -0.446 19.10 20.61 02a57743o0664o
57743.530141  16.982  0.042   585   24 o  0   1.74  94.91624 -24.69652   528.08  9350.68 3.65 3.36  26.7 -0.491 19.08 20.57 02a57743o0673o
57743.537904  17.378  0.102   406   41 o  0   2.32  94.91624 -24.69652 10506.50  9412.22 4.31 3.94  84.8 -0.438 19.02 20.59 02a57743o0688o
57743.543016  17.202  0.061   478   29 o  0   1.16  94.91624 -24.69652   583.08  9427.39 3.55 3.27  22.8 -0.499 19.07 20.53 02a57743o0698o
57747.441344  17.459  0.047   377   18 c  0   7.40  94.91624 -24.69652  2353.50   633.63 4.14 4.11 -15.2 -0.383 19.61 21.66 02a57747o0510c
57747.453860  17.229  0.040   466   18 c  0   2.56  94.91624 -24.69652  9969.56 10458.65 3.82 3.57 -73.6 -0.432 19.61 21.60 02a57747o0535c
57747.454844  17.571  0.057   340   19 c  0   5.12  94.91624 -24.69652  2337.38   595.48 4.55 4.09   2.3 -0.373 19.56 21.64 02a57747o0537c
57747.466810  17.189  0.040   484   19 c  0   1.96  94.91624 -24.69652  9951.89 10420.16 3.72 3.52 -64.4 -0.440 19.62 21.62 02a57747o0561c
57747.468306  17.285  0.038   443   17 c  0   4.58  94.91624 -24.69652  2391.02   676.13 4.23 3.98  -0.5 -0.386 19.61 21.67 02a57747o0564c
57747.478835 -18.749  1.933  -115  222 c  0   0.07  94.91624 -24.69652    39.99 10313.85 4.73 3.76  13.4 -0.457 19.55 21.68 02a57747o0585c
57747.479846  17.599  0.191   331   63 c  0   0.58  94.91624 -24.69652 10023.77 10501.55 4.42 4.03   7.3 -0.437 19.56 21.65 02a57747o0587c
57747.481334  17.382  0.046   405   19 c  0   6.40  94.91624 -24.69652  2408.31   557.69 4.36 4.05  -0.7 -0.382 19.61 21.70 02a57747o0590c
57747.492844  17.717  0.070   297   21 c  0  10.56  94.91624 -24.69652 10040.99 10384.25 4.78 4.11   4.8 -0.421 19.52 21.68 02a57747o0613c
57747.494331  17.577  0.058   338   20 c  0   3.52  94.91624 -24.69652  2375.07   615.00 4.34 4.12  -1.8 -0.374 19.61 21.71 02a57747o0616c
57747.506311  18.027  0.089   223   20 c  0   9.37  94.91624 -24.69652 10007.85 10443.32 4.74 4.13   4.3 -0.402 19.51 21.68 02a57747o0640c
57755.428058  17.225  0.038   468   18 c  0   3.55  94.91624 -24.69652  4507.73  1970.94 3.75 3.73  11.1 -0.398 19.74 21.76 02a57755o0451c
57755.441578  17.305  0.038   434   17 c  0   2.74  94.91624 -24.69652  4491.17  1933.56 3.74 3.73 -27.8 -0.398 19.75 21.78 02a57755o0477c
57755.455083  17.390  0.041   402   17 c  0   3.67  94.91624 -24.69652  4544.76  2011.80 3.75 3.72 -69.9 -0.396 19.77 21.81 02a57755o0503c
57755.468465  17.722  0.058   296   17 c  0   2.48  94.91624 -24.69652  4564.07  1894.49 3.80 3.77 -32.8 -0.395 19.74 21.78 02a57755o0528c
57755.480967  17.880  0.063   256   16 c  0   1.52  94.91624 -24.69652  4530.73  1953.10 3.82 3.76 -22.5 -0.398 19.73 21.79 02a57755o0552c
57758.298559  17.703  0.087   301   26 c  0   2.79  94.91624 -24.69652  7984.16   735.68 3.94 3.86  76.0 -0.417 19.04 20.57 02a57758o0207c
57758.302929  17.465  0.127   375   48 c  0   3.06  94.91624 -24.69652  5736.49 10488.73 4.10 3.97  41.8 -0.418 19.09 20.64 02a57758o0215c
57758.312120  17.650  0.085   316   27 c  0   7.95  94.91624 -24.69652  6602.30  9613.40 4.36 4.15  69.5 -0.380 19.07 20.69 02a57758o0232c
57758.322039  17.430  0.062   387   24 c  0   8.23  94.91624 -24.69652  6601.31  9613.78 4.05 3.84  69.7 -0.415 19.16 20.73 02a57758o0250c
57763.404708  17.261  0.093   452   42 o  0   1.63  94.91624 -24.69652  2176.43   487.09 3.76 3.58 -34.9 -0.454 18.41 19.13 02a57763o0300o
57763.417665  17.566  0.124   342   42 o  0   1.35  94.91624 -24.69652  2161.02   448.07 3.84 3.67 -31.0 -0.439 18.39 19.13 02a57763o0325o
57763.418664  17.443  0.116   383   44 o  0   1.66  94.91624 -24.69652  9789.94 10318.01 3.75 3.40  88.4 -0.494 18.42 19.18 02a57763o0327o
57763.430580  17.345  0.104   419   44 o  0   1.31  94.91624 -24.69652  2217.29   528.87 3.76 3.59 -32.8 -0.457 18.40 19.12 02a57763o0350o
57763.431612  17.416  0.103   392   40 o  0   1.93  94.91624 -24.69652  9773.88 10278.65 3.82 3.48  89.6 -0.493 18.40 19.17 02a57763o0352o
57763.443269  17.220  0.096   470   45 o  0   1.51  94.91624 -24.69652  2235.85   409.79 3.78 3.62 -31.7 -0.448 18.37 19.09 02a57763o0375o
57763.444292  17.170  0.106   492   52 o  0   1.08  94.91624 -24.69652  9848.07 10357.99 3.68 3.36 -84.2 -0.509 18.41 19.15 02a57763o0377o
57763.455464  16.917  0.080   621   50 o  0   1.30  94.91624 -24.69652  2201.62   466.89 3.75 3.58 -34.9 -0.453 18.37 19.07 02a57763o0399o
57763.456492  16.880  0.079   643   51 o  0   1.38  94.91624 -24.69652  9866.40 10238.61 3.66 3.38 -82.9 -0.502 18.39 19.15 02a57763o0401o
57763.469283  16.794  0.072   696   50 o  0   1.34  94.91624 -24.69652  9814.56 10299.42 3.58 3.22 -74.6 -0.516 18.39 19.14 02a57763o0426o
57767.391216  17.327  0.102   426   44 o  0   1.01  94.91624 -24.69652  2083.00 10079.91 3.59 3.20  15.3 -0.463 18.53 19.36 02a57767o0360o
57767.393793  17.053  0.076   548   42 o  0   1.42  94.91624 -24.69652  4357.20   325.86 3.72 3.51 -21.2 -0.471 18.55 19.39 02a57767o0365o
57767.406806  17.173  0.085   491   42 o  0   1.71  94.91624 -24.69652  2066.72 10040.87 3.48 3.09   8.7 -0.471 18.52 19.35 02a57767o0390o
57767.409411  17.040  0.080   555   44 o  0   1.15  94.91624 -24.69652  4340.80   288.05 3.78 3.57 -21.9 -0.462 18.54 19.39 02a57767o0395o
57767.421989  16.984  0.076   584   44 o  0   1.44  94.91624 -24.69652  2138.88 10119.25 3.40 2.98  -0.3 -0.471 18.50 19.30 02a57767o0419o
57767.424540  16.814  0.056   683   38 o  0   1.66  94.91624 -24.69652  4395.27   367.31 3.77 3.58 -24.8 -0.467 18.51 19.35 02a57767o0424o
57767.437564  16.822  0.065   678   44 o  0   1.38  94.91624 -24.69652  2160.77 10003.02 3.48 3.15   8.8 -0.470 18.49 19.27 02a57767o0449o
57767.440142  16.769  0.072   712   51 o  0   1.08  94.91624 -24.69652  4435.88   248.43 3.65 3.44 -24.2 -0.477 18.54 19.32 02a57767o0454o
57767.453101  16.617  0.059   819   48 o  0   1.11  94.91624 -24.69652  2127.32 10058.96 3.39 2.93   1.0 -0.492 18.47 19.22 02a57767o0479o
57767.455212  16.832  0.069   672   46 o  0   1.27  94.91624 -24.69652  4385.02   304.55 3.74 3.52 -18.6 -0.455 18.49 19.27 02a57767o0483o
57771.402577  16.961  0.046   597   27 o  0   1.76  94.91624 -24.69652  9824.22  8781.46 3.78 3.44 -84.6 -0.462 18.99 20.42 02a57771o0400o
57771.417411  16.744  0.036   729   26 o  0   1.83  94.91624 -24.69652  9807.81  8742.77 3.64 3.22 -78.8 -0.449 18.98 20.31 02a57771o0428o
57771.433637  16.651  0.039   794   31 o  0   1.31  94.91624 -24.69652  9863.59  8820.07 3.63 3.16 -77.6 -0.452 18.94 20.22 02a57771o0457o
57771.448795  16.922  0.056   618   34 o  0   1.69  94.91624 -24.69652  9902.20  8702.25 3.88 3.84  21.8 -0.450 18.83 20.15 02a57771o0486o
57771.464499  17.095  0.067   527   35 o  0   1.65  94.91624 -24.69652  9849.43  8759.75 3.93 3.76  -4.5 -0.447 18.78 20.10 02a57771o0516o
57779.369443  17.249  0.038   458   17 c  0   6.10  94.91624 -24.69652  4002.27  2306.28 4.03 3.80  83.3 -0.376 19.71 21.80 02a57779o0298c
57779.384064  17.348  0.046   418   19 c  0   2.34  94.91624 -24.69652  3986.61  2267.48 3.96 3.77  80.7 -0.380 19.72 21.79 02a57779o0326c
57779.398567  17.359  0.040   413   17 c  0   3.97  94.91624 -24.69652  4042.16  2346.88 3.97 3.71  82.2 -0.381 19.72 21.78 02a57779o0354c
57779.413103  17.480  0.043   370   16 c  0   2.87  94.91624 -24.69652  4061.91  2229.37 4.01 3.79  82.8 -0.381 19.68 21.75 02a57779o0382c
57779.428114  17.847  0.070   264   18 c  0   5.55  94.91624 -24.69652  4029.96  2286.39 4.10 3.90  75.8 -0.374 19.64 21.73 02a57779o0411c
57783.361247  17.321  0.047   428   20 c  0   2.67  94.91624 -24.69652   742.31 10211.04 4.10 3.86  16.5 -0.421 19.57 21.54 02a57783o0278c
57783.363923  17.305  0.048   435   21 c  0   2.50  94.91624 -24.69652  3082.62   456.84 4.15 3.78 -11.7 -0.439 19.61 21.58 02a57783o0283c
57783.375977  17.548  0.058   347   20 c  0   2.71  94.91624 -24.69652   728.10 10169.85 4.10 3.89  19.8 -0.420 19.54 21.50 02a57783o0306c
57783.378644  17.453  0.050   379   19 c  0   3.61  94.91624 -24.69652  3067.83   417.12 4.18 3.84 -13.9 -0.434 19.59 21.55 02a57783o0311c
57783.391252  17.718  0.066   297   20 c  0   2.72  94.91624 -24.69652   783.35 10249.83 4.20 3.93  15.5 -0.406 19.53 21.51 02a57783o0335c
57783.393901  17.794  0.066   277   18 c  0   4.90  94.91624 -24.69652  3124.80   496.40 4.42 3.94 -11.5 -0.410 19.54 21.55 02a57783o0340c
57783.406426  18.306  0.120   173   21 c  0   2.21  94.91624 -24.69652   804.86 10128.64 4.17 3.94  16.7 -0.407 19.53 21.51 02a57783o0364c
57783.409047  18.307  0.114   173   20 c  0   6.34  94.91624 -24.69652  3143.74   377.78 4.52 3.95  -9.9 -0.404 19.51 21.53 02a57783o0369c
57783.421571  17.874  0.079   257   20 c  0   3.30  94.91624 -24.69652   771.12 10186.47 4.14 3.88  18.6 -0.408 19.51 21.46 02a57783o0393c
57783.424198  17.783  0.071   280   20 c  0   2.76  94.91624 -24.69652  3110.97   434.99 4.36 3.90 -12.1 -0.407 19.53 21.52 02a57783o0398c
57787.334922  17.495  0.072   365   26 c  0   3.44  94.91624 -24.69652  9876.33  9050.48 4.25 3.82  82.4 -0.415 19.17 20.80 02a57787o0232c
57787.352674  17.579  0.075   338   25 c  0   2.26  94.91624 -24.69652  9859.86  9014.64 4.23 3.77  82.7 -0.414 19.20 20.83 02a57787o0267c
57787.363479  17.714  0.077   298   23 c  0   2.66  94.91624 -24.69652  9931.59  9092.97 4.18 3.75  85.9 -0.419 19.22 20.88 02a57787o0289c
57787.377314  18.355  0.156   165   26 c  0   5.03  94.91624 -24.69652  9950.82  8973.76 4.49 4.07  82.6 -0.399 19.14 20.89 02a57787o0317c
57795.408225  17.502  0.316   362  115 o  0   1.17  94.91624 -24.69652  2941.23   668.34 5.10 3.91   0.9 -0.385 17.43 17.95 02a57795o0373o
57799.321677  16.958  0.037   598   22 o  0   1.75  94.91624 -24.69652  1575.33  9713.90 3.62 3.21  16.7 -0.464 19.40 21.12 02a57799o0204o
57799.335325  16.772  0.034   710   24 o  0   1.50  94.91624 -24.69652  1560.07  9674.08 3.44 3.07  12.0 -0.482 19.23 20.75 02a57799o0230o
57799.350174  16.745  0.044   728   32 o  0   1.12  94.91624 -24.69652  1615.41  9752.74 3.33 2.91   4.4 -0.492 19.04 20.35 02a57799o0258o
57799.364807  16.727  0.044   740   32 o  0   0.88  94.91624 -24.69652  1654.31  9632.69 3.60 3.14  12.4 -0.469 18.92 20.18 02a57799o0286o
57799.379518  16.722  0.044   743   32 o  0   1.70  94.91624 -24.69652  1602.95  9692.65 3.95 3.24   9.0 -0.453 18.79 20.07 02a57799o0314o
57800.303348  16.909  0.064   626   40 o  0   3.31  94.91624 -24.69652  5310.89  8124.13 3.45 3.39 -17.1 -0.643 18.93 20.82 01a57800o0144o
57800.318099  16.793  0.064   696   44 o  0   2.23  94.91624 -24.69652  5330.41  8163.06 3.45 3.43 -83.1 -0.629 18.93 20.82 01a57800o0172o
57800.332932  16.895  0.066   634   42 o  0   3.43  94.91624 -24.69652  5277.40  8086.49 3.60 3.52 -72.6 -0.621 18.88 20.75 01a57800o0200o
57800.347700  16.962  0.059   596   35 o  0   4.76  94.91624 -24.69652  5256.06  8205.69 3.56 3.49 -62.0 -0.622 18.83 20.61 01a57800o0228o
57803.349300  17.209  0.042   475   20 c  0   1.65  94.91624 -24.69652  2824.72 10455.53 3.96 3.52  15.3 -0.374 19.61 21.63 02a57803o0249c
57803.351877  17.450  0.051   380   19 c  0   2.38  94.91624 -24.69652  5062.99   699.42 3.91 3.85 -39.8 -0.416 19.62 21.64 02a57803o0254c
57803.361012  17.350  0.051   417   21 c  0   1.14  94.91624 -24.69652  2809.60 10415.33 3.84 3.36  11.4 -0.391 19.61 21.63 02a57803o0272c
57803.363508  17.465  0.048   375   18 c  0   4.26  94.91624 -24.69652  5046.78   661.02 3.88 3.81 -23.4 -0.423 19.65 21.67 02a57803o0277c
57803.373172  17.405  0.062   396   24 c  0   1.37  94.91624 -24.69652  2863.64 10492.70 3.90 3.42  12.5 -0.387 19.58 21.60 02a57803o0296c
57803.375238  17.751  0.067   288   19 c  0   2.10  94.91624 -24.69652  5118.46   739.26 3.89 3.81 -25.5 -0.421 19.63 21.64 02a57803o0300c
57803.384823  17.916  0.073   248   18 c  0   1.58  94.91624 -24.69652  2902.21 10372.34 3.96 3.56  16.0 -0.376 19.54 21.55 02a57803o0319c
57803.387344  18.482  0.148   147   22 c  0   4.38  94.91624 -24.69652  5137.80   620.54 4.36 4.24 -17.6 -0.377 19.49 21.60 02a57803o0324c
57803.396414  17.811  0.069   273   19 c  0   1.25  94.91624 -24.69652  2851.53 10428.23 3.89 3.40  11.7 -0.387 19.53 21.52 02a57803o0342c
